CO_MUNICIPIO,NO_MUNICIPIO,SG_UF,REGIAO,CLUSTER,PC_ALUNO_ALFABETIZADO,DISTANCIA_META_2030,PC_FAMILIAS_POBREZA,RENDA_PER_CAPITA_MEDIA,MEDIA_INSE,PC_ESCOLAS_BIBLIOTECA,PC_ESCOLAS_LAB_INFORMATICA,PC_ESCOLAS_INTERNET_ALUNOS
3159902,Santo Antônio Do Amparo,MG,Sudeste,1,85.12,5.12,21.143811312878313,1176.11,4.9799999999999995,0.55,0.7,0.65
3160009,Santo Antônio Do Aventureiro,MG,Sudeste,1,93.64,13.64,25.608732157850543,1154.37,4.836666666666667,0.25,0.25,1.0
3160108,Santo Antônio Do Grama,MG,Sudeste,1,63.51,-16.49,25.958702064896755,1170.3,4.905,0.5,0.5,0.5
3160207,Santo Antônio Do Itambé,MG,Sudeste,0,68.92,-11.08,35.156730178242164,719.21,4.4,0.75,0.25,0.25
3160306,Santo Antônio Do Jacinto,MG,Sudeste,2,61.29,-18.71,30.855263157894736,721.83,4.338333333333334,0.3333333333333333,0.4166666666666667,0.25
3160405,Santo Antônio Do Monte,MG,Sudeste,1,79.4,-0.6,15.899483325504931,1404.17,5.30375,0.72,0.48,0.72
3160454,Santo Antônio Do Retiro,MG,Sudeste,0,77.43,-2.57,39.32905067808708,763.14,4.532,0.25,0.375,0.5
3160504,Santo Antônio Do Rio Abaixo,MG,Sudeste,1,95.45,15.45,27.598152424942263,1420.41,4.859999999999999,1.0,1.0,1.0
3160603,Santo Hipólito,MG,Sudeste,0,100.0,20.0,29.86322188449848,1070.64,4.34,0.375,0.25,0.25
3160702,Santos Dumont,MG,Sudeste,1,70.71,-9.29,26.814110765856334,1222.91,5.005,0.7804878048780488,0.5121951219512195,0.34146341463414637
3160801,São Bento Abade,MG,Sudeste,1,78.79,-1.21,30.567164179104477,1108.08,5.005,0.25,0.5,0.5
3160900,São Brás Do Suaçuí,MG,Sudeste,1,89.93,9.93,20.0,1526.19,5.455,0.3333333333333333,0.6666666666666666,1.0
3160959,São Domingos Das Dores,MG,Sudeste,1,92.62,12.62,27.856225930680363,1159.89,4.956666666666667,0.8333333333333334,0.6666666666666666,0.6666666666666666
3161007,São Domingos Do Prata,MG,Sudeste,1,76.01,-3.99,22.81808622502629,1153.05,4.864285714285714,0.75,0.3,0.3
3161056,São Félix De Minas,MG,Sudeste,1,85.67,5.67,27.13884992987377,1061.23,4.785,0.5,1.0,0.5
3161106,São Francisco,MG,Sudeste,2,67.11,-12.89,32.752001306975984,813.04,4.391304347826087,0.7619047619047619,0.5,0.47619047619047616
3161205,São Francisco De Paula,MG,Sudeste,1,89.97,9.97,19.706042460533478,1205.09,4.976666666666667,0.75,0.75,0.75
3161304,São Francisco De Sales,MG,Sudeste,1,69.42,-10.58,24.42622950819672,1313.75,4.99,1.0,0.8,0.8
3161403,São Francisco Do Glória,MG,Sudeste,1,81.94,1.94,21.53941651148355,1258.54,4.79,0.5,1.0,1.0
3161502,São Geraldo,MG,Sudeste,1,82.92,2.92,24.743549891202985,1086.63,4.84,0.8571428571428571,0.5714285714285714,0.5714285714285714
3161601,São Geraldo Da Piedade,MG,Sudeste,1,73.37,-6.63,31.860609831985066,918.91,4.87,1.0,1.0,1.0
3161650,São Geraldo Do Baixio,MG,Sudeste,1,73.64,-6.36,29.793300071275837,951.67,5.005,0.4,0.6,0.4
3161700,São Gonçalo Do Abaeté,MG,Sudeste,0,89.67,9.67,30.222398729150118,1212.62,4.97,0.625,0.25,0.375
3161809,São Gonçalo Do Pará,MG,Sudeste,1,88.67,8.67,16.589861751152075,1395.03,5.18,0.7777777777777778,0.8888888888888888,0.6666666666666666
3161908,São Gonçalo Do Rio Abaixo,MG,Sudeste,1,89.57,9.57,17.867213534991027,1260.15,5.215714285714285,0.6923076923076923,0.6153846153846154,0.6923076923076923
3162005,São Gonçalo Do Sapucaí,MG,Sudeste,1,73.61,-6.39,29.658721560130015,1245.0,4.974545454545455,0.5238095238095238,0.6190476190476191,0.5714285714285714
3162104,São Gotardo,MG,Sudeste,1,80.9,0.9,22.990425295034512,1594.93,4.9591666666666665,0.43333333333333335,0.7333333333333333,0.7666666666666667
3162203,São João Batista Do Glória,MG,Sudeste,1,87.34,7.34,14.591009579955786,1378.85,5.345000000000001,1.0,0.75,0.75
3162252,São João Da Lagoa,MG,Sudeste,1,59.19,-20.81,34.32539682539682,949.31,4.553333333333334,1.0,0.75,0.75
3162302,São João Da Mata,MG,Sudeste,0,76.26,-3.74,34.16988416988417,1052.04,5.29,0.0,0.0,0.0
3162401,São João Da Ponte,MG,Sudeste,0,84.07,4.07,32.908187189346336,816.07,4.169375,0.3235294117647059,0.4411764705882353,0.38235294117647056
3162450,São João Das Missões,MG,Sudeste,2,48.75,-31.25,33.18235195437007,657.0,4.403333333333333,0.5294117647058824,0.23529411764705882,0.5294117647058824
3162500,São João Del Rei,MG,Sudeste,1,76.15,-3.85,23.038452989553235,1691.04,5.1836,0.7536231884057971,0.5072463768115942,0.5072463768115942
3162559,São João Do Manhuaçu,MG,Sudeste,1,80.1,0.1,34.52453058752271,930.4,4.99,0.8888888888888888,0.8888888888888888,1.0
3162575,São João Do Manteninha,MG,Sudeste,1,77.46,-2.54,30.82215342277262,1096.76,4.9975000000000005,0.6,0.6,0.6
3162609,São João Do Oriente,MG,Sudeste,0,78.1,-1.9,29.177718832891248,1045.13,5.02,0.42857142857142855,0.14285714285714285,0.42857142857142855
3162658,São João Do Pacuí,MG,Sudeste,0,88.24,8.24,31.154454401686877,772.21,4.545,0.75,0.375,0.5
3162708,São João Do Paraíso,MG,Sudeste,0,95.5,15.5,29.689984101748806,807.01,4.751818181818181,0.5263157894736842,0.42105263157894735,0.15789473684210525
3162807,São João Evangelista,MG,Sudeste,1,75.5,-4.5,28.842798992052725,1109.19,4.7425,0.7894736842105263,0.47368421052631576,0.2631578947368421
3162906,São João Nepomuceno,MG,Sudeste,1,61.24,-18.76,21.889870836165873,1374.08,4.992857142857143,0.7333333333333333,0.6666666666666666,0.6
3162922,São Joaquim De Bicas,MG,Sudeste,0,79.73,-0.27,31.576770350761084,1067.53,5.112857142857143,0.6,0.3,0.1
3162948,São José Da Barra,MG,Sudeste,1,82.89,2.89,23.562570462232244,1391.61,5.3340000000000005,1.0,0.42857142857142855,0.7142857142857143
3162955,São José Da Lapa,MG,Sudeste,1,71.27,-8.73,27.986151182919794,1319.2,5.31375,0.75,0.3125,0.1875
3163003,São José Da Safira,MG,Sudeste,1,87.15,7.15,31.66114529105537,854.9,4.426666666666667,1.0,1.0,0.6
3163102,São José Da Varginha,MG,Sudeste,0,93.33,13.33,25.82496413199426,1189.68,5.035,0.125,0.25,0.5
3163201,São José Do Alegre,MG,Sudeste,1,85.35,5.35,20.419693301049232,910.86,5.18,0.6666666666666666,0.6666666666666666,0.6666666666666666
3163300,São José Do Divino,MG,Sudeste,2,58.97,-21.03,30.87697929354446,1016.23,4.8149999999999995,0.25,0.25,0.25
3163409,São José Do Goiabal,MG,Sudeste,1,67.0,-13.0,25.582362728785355,1115.9,5.085,0.6666666666666666,0.3333333333333333,0.3333333333333333
3163508,São José Do Jacuri,MG,Sudeste,0,82.21,2.21,35.39478802022559,819.84,4.466,0.5,0.5,0.375
3163607,São José Do Mantimento,MG,Sudeste,0,79.72,-0.28,33.239700374531836,1087.61,5.075,0.14285714285714285,0.14285714285714285,0.8571428571428571
3163706,São Lourenço,MG,Sudeste,1,89.2,9.2,22.688744332741965,1781.22,5.2058333333333335,0.8709677419354839,0.45161290322580644,0.6451612903225806
3163805,São Miguel Do Anta,MG,Sudeste,1,91.64,11.64,34.13747521480502,1126.44,4.8020000000000005,0.8333333333333334,0.5,0.6666666666666666
3163904,São Pedro Da União,MG,Sudeste,1,88.21,8.21,27.327586206896555,1414.88,5.176666666666667,0.75,0.5,0.75
3164001,São Pedro Dos Ferros,MG,Sudeste,1,78.17,-1.83,19.91424487851358,1096.96,4.6875,0.5714285714285714,0.5714285714285714,0.7142857142857143
3164100,São Pedro Do Suaçuí,MG,Sudeste,0,86.17,6.17,33.75053949072076,993.57,4.536666666666666,0.875,0.25,0.375
3164209,São Romão,MG,Sudeste,0,84.27,4.27,35.69269521410579,726.62,4.605,0.7142857142857143,0.14285714285714285,0.14285714285714285
3164308,São Roque De Minas,MG,Sudeste,1,80.33,0.33,26.997578692493946,2002.71,5.113333333333333,0.9,0.4,0.3
3164407,São Sebastião Da Bela Vista,MG,Sudeste,1,98.61,18.61,17.84799316823228,1300.15,5.2575,0.16666666666666666,0.6666666666666666,0.8333333333333334
3164431,São Sebastião Da Vargem Alegre,MG,Sudeste,1,82.78,2.78,22.361546499477534,1261.02,5.035,0.6,0.4,0.4
3164472,São Sebastião Do Anta,MG,Sudeste,0,86.25,6.25,38.065007618080244,921.38,4.865,0.8,0.4,0.4
3164605,São Sebastião Do Oeste,MG,Sudeste,1,82.62,2.62,28.917449332674245,1321.95,4.816666666666666,0.5,0.75,0.25
3164704,São Sebastião Do Paraíso,MG,Sudeste,1,77.18,-2.82,23.835234694766175,1629.1,5.248095238095239,0.7058823529411765,0.5294117647058824,0.5490196078431373
3164803,São Sebastião Do Rio Preto,MG,Sudeste,0,100.0,20.0,28.77358490566038,1044.03,4.720000000000001,0.5,0.5,0.5
3164902,São Sebastião Do Rio Verde,MG,Sudeste,1,87.77,7.77,22.14765100671141,1208.85,5.415,0.6666666666666666,0.3333333333333333,1.0
3165008,São Tiago,MG,Sudeste,1,92.9,12.9,19.86076986076986,1406.52,5.1475,0.4444444444444444,0.3333333333333333,0.2222222222222222
3165107,São Tomás De Aquino,MG,Sudeste,1,70.49,-9.51,27.961019490254873,1243.41,5.09,0.75,0.5,0.5
3165206,São Tomé Das Letras,MG,Sudeste,1,80.69,0.69,19.95118974984747,1341.66,4.785,0.7142857142857143,0.5714285714285714,0.8571428571428571
3165305,São Vicente De Minas,MG,Sudeste,1,97.22,17.22,28.67225408028231,1395.09,5.215,0.5,0.75,0.5
3165404,Sapucaí-Mirim,MG,Sudeste,1,91.01,11.01,24.578790882061448,1269.56,5.26,0.375,0.5,0.25
3165503,Sardoá,MG,Sudeste,1,81.9,1.9,36.38823131552249,845.55,4.64,0.6666666666666666,0.6666666666666666,1.0
3165537,Sarzedo,MG,Sudeste,1,79.39,-0.61,23.84502566609631,1461.78,5.354,0.47619047619047616,0.14285714285714285,0.14285714285714285
3165552,Setubinha,MG,Sudeste,2,60.0,-20.0,35.546541417591804,825.56,4.188,0.5294117647058824,0.23529411764705882,0.6470588235294118
3165560,Sem-Peixe,MG,Sudeste,1,90.0,10.0,30.22181146025878,1066.41,4.71,0.6,0.8,0.4
3165578,Senador Amaral,MG,Sudeste,1,80.75,0.75,33.27489481065919,1195.38,5.04,0.8,0.4,0.2
3165602,Senador Cortes,MG,Sudeste,1,92.86,12.86,16.19190404797601,1126.28,5.0649999999999995,0.2,0.6,0.6
3165701,Senador Firmino,MG,Sudeste,0,90.01,10.01,26.24953720844132,1233.96,5.06,0.4,0.2,0.2
3165800,Senador José Bento,MG,Sudeste,1,88.89,8.89,15.176151761517614,1282.2,5.155,0.3333333333333333,0.6666666666666666,0.6666666666666666
3165909,Senador Modestino Gonçalves,MG,Sudeste,0,89.17,9.17,30.642822619623004,935.44,4.359999999999999,0.5,0.25,0.5
3166006,Senhora De Oliveira,MG,Sudeste,1,94.33,14.33,36.36363636363637,885.56,4.93,0.5,0.75,0.5
3166105,Senhora Do Porto,MG,Sudeste,0,74.58,-5.42,31.239804241435564,961.01,4.533333333333333,0.6,0.2,0.0
3166204,Senhora Dos Remédios,MG,Sudeste,0,81.58,1.58,33.30784913353721,990.54,4.922,0.7,0.3,0.4
3166303,Sericita,MG,Sudeste,0,82.89,2.89,34.078947368421055,996.25,4.506666666666667,0.5714285714285714,0.14285714285714285,0.14285714285714285
3166402,Seritinga,MG,Sudeste,1,80.77,0.77,25.348189415041784,1450.73,4.965,0.3333333333333333,0.3333333333333333,0.6666666666666666
3166709,Serra Dos Aimorés,MG,Sudeste,1,54.4,-25.6,25.538568450312717,1016.56,4.835,0.8888888888888888,0.4444444444444444,0.4444444444444444
3166808,Serra Do Salitre,MG,Sudeste,1,56.41,-23.59,29.619762654395736,1573.89,4.9825,0.6923076923076923,0.5384615384615384,0.5384615384615384
3166907,Serrania,MG,Sudeste,1,85.45,5.45,16.902173913043477,1155.32,4.94,0.6,0.8,0.6
3166956,Serranópolis De Minas,MG,Sudeste,0,92.86,12.86,29.088130412633724,811.29,4.446666666666666,0.5,0.375,0.5
3167004,Serranos,MG,Sudeste,1,88.0,8.0,34.08866995073892,1182.63,4.74,0.6666666666666666,0.3333333333333333,0.6666666666666666
3167202,Sete Lagoas,MG,Sudeste,1,61.66,-18.34,28.348746201438534,1668.6,5.080576923076923,0.7938931297709924,0.4580152671755725,0.4580152671755725
3167301,Silveirânia,MG,Sudeste,1,96.67,16.67,23.684210526315788,1213.4,5.0600000000000005,0.6666666666666666,0.3333333333333333,0.3333333333333333
3167400,Silvianópolis,MG,Sudeste,1,77.79,-2.21,30.05241700640652,1597.35,5.0649999999999995,1.0,0.25,0.0
3167509,Simão Pereira,MG,Sudeste,1,89.83,9.83,26.11036339165545,1350.4,4.815,0.3333333333333333,0.6666666666666666,0.6666666666666666
3167608,Simonésia,MG,Sudeste,0,72.05,-7.95,33.41952165481577,1037.28,4.79125,0.25806451612903225,0.22580645161290322,0.1935483870967742
3167707,Sobrália,MG,Sudeste,0,69.75,-10.25,33.38919145370758,1139.19,5.02,0.7142857142857143,0.14285714285714285,0.14285714285714285
3167806,Soledade De Minas,MG,Sudeste,1,80.9,0.9,17.273673257023933,1255.32,5.1899999999999995,0.4,0.2,0.2
3167905,Tabuleiro,MG,Sudeste,1,82.1,2.1,22.134733158355203,1166.15,4.9350000000000005,1.0,0.5,0.5
3168002,Taiobeiras,MG,Sudeste,1,86.36,6.36,24.721642310368825,1079.79,4.747777777777778,0.5909090909090909,0.5909090909090909,0.45454545454545453
3168051,Taparuba,MG,Sudeste,0,86.96,6.96,34.70449172576832,949.47,4.97,0.6666666666666666,0.16666666666666666,0.3333333333333333
3168101,Tapira,MG,Sudeste,1,76.52,-3.48,30.153203342618383,1554.17,5.303333333333334,1.0,0.3333333333333333,0.6666666666666666
3168200,Tapiraí,MG,Sudeste,1,66.67,-13.33,22.97734627831715,1331.31,4.970000000000001,0.25,0.25,0.25
3168309,Taquaraçu De Minas,MG,Sudeste,0,81.84,1.84,30.390390390390394,1209.1,5.123333333333334,0.5,0.25,0.25
3168408,Tarumirim,MG,Sudeste,1,72.41,-7.59,32.73413625741507,993.4,4.837000000000001,0.5652173913043478,0.6086956521739131,0.6521739130434783
3168507,Teixeiras,MG,Sudeste,1,70.29,-9.71,27.685185185185183,1233.73,4.9475,0.6666666666666666,0.3333333333333333,0.16666666666666666
3168606,Teófilo Otoni,MG,Sudeste,1,69.59,-10.41,25.574998089707346,1338.49,4.714186046511628,0.44274809160305345,0.3511450381679389,0.3435114503816794
3168705,Timóteo,MG,Sudeste,1,65.18,-14.82,23.714652956298202,1630.44,5.213913043478261,0.7068965517241379,0.3448275862068966,0.2413793103448276
3168804,Tiradentes,MG,Sudeste,1,70.2,-9.8,28.001921229586934,1872.35,5.246666666666666,0.09090909090909091,0.18181818181818182,0.09090909090909091
3168903,Tiros,MG,Sudeste,1,76.88,-3.12,27.908137793310033,1633.94,5.336666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855
3169000,Tocantins,MG,Sudeste,1,74.26,-5.74,24.26419060967064,1244.19,4.98,0.6363636363636364,0.45454545454545453,0.36363636363636365
3169059,Tocos Do Moji,MG,Sudeste,1,77.19,-2.81,30.355220667384287,1301.34,5.385,0.2,0.2,0.8
3169109,Toledo,MG,Sudeste,1,87.79,7.79,23.741738688357906,1257.12,5.175,0.5714285714285714,0.2857142857142857,0.2857142857142857
3169208,Tombos,MG,Sudeste,1,70.0,-10.0,32.05013428827216,1491.51,5.03,0.18181818181818182,0.2727272727272727,0.5454545454545454
3169307,Três Corações,MG,Sudeste,1,71.07,-8.93,18.769860885530683,1370.02,5.140909090909091,0.8166666666666667,0.5166666666666667,0.5166666666666667
3169356,Três Marias,MG,Sudeste,1,78.38,-1.62,24.541671353053648,1333.18,5.010000000000001,0.6153846153846154,0.4230769230769231,0.5384615384615384
3169406,Três Pontas,MG,Sudeste,1,77.02,-2.98,26.94320604768366,1459.07,5.12,0.5806451612903226,0.4838709677419355,0.6129032258064516
3169505,Tumiritinga,MG,Sudeste,1,80.69,0.69,32.418096723868956,895.69,4.828,0.875,0.375,0.625
3169604,Tupaciguara,MG,Sudeste,1,59.16,-20.84,29.324353217874705,1424.49,5.1,0.7619047619047619,0.5238095238095238,0.8571428571428571
3169703,Turmalina,MG,Sudeste,1,73.89,-6.11,26.324610029650636,1093.34,4.7425,0.6666666666666666,0.2857142857142857,0.3333333333333333
3169802,Turvolândia,MG,Sudeste,1,73.96,-6.04,28.95927601809955,1172.12,5.125,1.0,0.6666666666666666,0.6666666666666666
3169901,Ubá,MG,Sudeste,1,81.12,1.12,21.909530386740332,1507.27,5.073235294117647,0.8088235294117647,0.35294117647058826,0.38235294117647056
3170008,Ubaí,MG,Sudeste,2,62.96,-17.04,37.318962613674636,803.38,4.255,0.2631578947368421,0.42105263157894735,0.2631578947368421
3170057,Ubaporanga,MG,Sudeste,0,82.42,2.42,29.55665024630542,1088.96,4.8566666666666665,0.5,0.35714285714285715,0.35714285714285715
3170107,Uberaba,MG,Sudeste,1,60.79,-19.21,26.755051782882973,1939.6,5.227941176470588,0.7944444444444444,0.5944444444444444,0.5944444444444444
3170206,Uberlândia,MG,Sudeste,1,66.57,-13.43,21.986922558208256,2079.68,5.330578512396694,0.8016304347826086,0.483695652173913,0.4782608695652174
3170305,Umburatiba,MG,Sudeste,1,70.0,-10.0,29.66417910447761,927.61,4.6066666666666665,1.0,0.3333333333333333,0.3333333333333333
3170404,Unaí,MG,Sudeste,1,66.44,-13.56,16.990985048372913,1760.5,5.013181818181818,0.7368421052631579,0.5087719298245614,0.3684210526315789
3170438,União De Minas,MG,Sudeste,1,71.57,-8.43,26.059654631083202,1279.07,5.16,0.6666666666666666,1.0,0.6666666666666666
3170479,Uruana De Minas,MG,Sudeste,1,86.35,6.35,24.18687167356594,1091.98,4.91,0.8,0.6,0.4
3170503,Urucânia,MG,Sudeste,1,58.54,-21.46,17.79781680113906,1080.19,4.9375,0.5555555555555556,0.3333333333333333,0.4444444444444444
3170529,Urucuia,MG,Sudeste,2,56.86,-23.14,29.358626919602532,727.87,4.4383333333333335,0.5384615384615384,0.07692307692307693,0.15384615384615385
3170578,Vargem Alegre,MG,Sudeste,1,69.96,-10.04,34.277317659631315,1037.57,4.734999999999999,1.0,0.6666666666666666,0.6666666666666666
3170602,Vargem Bonita,MG,Sudeste,1,80.0,0.0,18.467852257181942,1496.78,4.98,0.2,0.2,0.2
3170651,Vargem Grande Do Rio Pardo,MG,Sudeste,0,78.86,-1.14,30.851063829787233,881.5,4.906666666666667,0.16666666666666666,0.16666666666666666,0.3333333333333333
3170701,Varginha,MG,Sudeste,1,69.43,-10.57,24.29805615550756,1874.49,5.333200000000001,0.5925925925925926,0.48148148148148145,0.5802469135802469
3170750,Varjão De Minas,MG,Sudeste,0,77.77,-2.23,31.613183000867302,1349.13,5.03,0.2857142857142857,0.14285714285714285,0.14285714285714285
3170800,Várzea Da Palma,MG,Sudeste,1,63.9,-16.1,29.313417635576677,1062.12,4.708666666666667,0.34375,0.5,0.59375
3170909,Varzelândia,MG,Sudeste,2,56.58,-23.42,35.34009294465568,738.74,4.211428571428572,0.5,0.28125,0.5
3171006,Vazante,MG,Sudeste,1,68.22,-11.78,23.525264394829613,1572.32,5.3,0.8695652173913043,0.6086956521739131,0.6086956521739131
3171071,Veredinha,MG,Sudeste,0,97.45,17.45,27.463917525773198,898.68,4.672499999999999,0.42857142857142855,0.2857142857142857,0.2857142857142857
3171105,Veríssimo,MG,Sudeste,1,82.7,2.7,26.459854014598537,1352.42,5.1,1.0,0.75,0.5
3171154,Vermelho Novo,MG,Sudeste,2,60.42,-19.58,30.618112122664108,859.63,4.865,0.3333333333333333,0.6666666666666666,0.3333333333333333
3171204,Vespasiano,MG,Sudeste,1,69.8,-10.2,28.830533869568647,1291.72,5.144848484848485,0.7391304347826086,0.43478260869565216,0.34782608695652173
3171303,Viçosa,MG,Sudeste,1,75.03,-4.97,23.846109410201606,1864.42,5.0227272727272725,0.6323529411764706,0.3235294117647059,0.3235294117647059
3171402,Vieiras,MG,Sudeste,0,76.2,-3.8,27.124773960217,1216.73,4.67,0.2,0.2,0.2
3171501,Mathias Lobato,MG,Sudeste,0,81.36,1.36,33.19791062100987,907.26,4.49,0.5,0.5,0.0
3171600,Virgem Da Lapa,MG,Sudeste,1,83.09,3.09,24.51461070798196,959.9,4.4783333333333335,0.5,0.5625,0.5
3171709,Virgínia,MG,Sudeste,0,85.46,5.46,27.861271676300582,987.85,4.966666666666667,0.36363636363636365,0.36363636363636365,0.36363636363636365
3171808,Virginópolis,MG,Sudeste,1,75.98,-4.02,15.843621399176955,1116.83,4.911666666666666,0.8,0.6,0.8
3171907,Virgolândia,MG,Sudeste,0,78.87,-1.13,29.44507361268403,927.5,4.516666666666667,0.6666666666666666,0.5,0.5
3172004,Visconde Do Rio Branco,MG,Sudeste,2,41.64,-38.36,20.914967677772253,1493.02,4.964166666666666,0.6571428571428571,0.42857142857142855,0.37142857142857144
3172103,Volta Grande,MG,Sudeste,0,76.47,-3.53,31.03277060575968,1153.24,4.8100000000000005,0.5714285714285714,0.14285714285714285,0.0
3172202,Wenceslau Braz,MG,Sudeste,1,93.73,13.73,29.877216916780352,1240.48,5.234999999999999,0.3333333333333333,0.6666666666666666,0.6666666666666666
3200102,Afonso Cláudio,ES,Sudeste,0,94.5,14.5,19.43090501910157,1191.25,4.928888888888888,0.1891891891891892,0.10810810810810811,0.32432432432432434
3200136,Águia Branca,ES,Sudeste,1,98.54,18.54,24.270900842514582,1242.59,4.9071428571428575,0.2727272727272727,0.9090909090909091,1.0
3200169,Água Doce Do Norte,ES,Sudeste,0,88.62,8.62,29.662317728319266,965.09,4.466666666666667,0.6428571428571429,0.21428571428571427,0.5
3200201,Alegre,ES,Sudeste,1,75.2,-4.8,28.41931148557841,1336.26,4.74,0.47058823529411764,0.29411764705882354,0.7647058823529411
3200300,Alfredo Chaves,ES,Sudeste,1,88.13,8.13,20.259913362212593,1469.82,5.318333333333333,0.1111111111111111,0.2962962962962963,0.5925925925925926
3200359,Alto Rio Novo,ES,Sudeste,0,95.97,15.97,32.84006829823563,1247.98,4.796,0.3,0.1,0.2
3200409,Anchieta,ES,Sudeste,1,87.28,7.28,28.53238265002971,1257.88,5.142666666666667,0.6511627906976745,0.23255813953488372,0.4186046511627907
3200508,Apiacá,ES,Sudeste,1,71.49,-8.51,25.297619047619047,1138.77,4.8100000000000005,0.14285714285714285,0.2857142857142857,0.5714285714285714
3200607,Aracruz,ES,Sudeste,1,74.47,-5.53,22.52312742464936,1507.13,5.093030303030303,0.2597402597402597,0.2857142857142857,0.4675324675324675
3200706,Atílio Vivácqua,ES,Sudeste,0,81.05,1.05,20.455908818236352,1103.7,4.888333333333333,0.29411764705882354,0.11764705882352941,0.23529411764705882
3200805,Baixo Guandu,ES,Sudeste,1,74.5,-5.5,25.758597437626435,1257.09,5.161764705882353,0.3611111111111111,0.3888888888888889,0.3888888888888889
3200904,Barra De São Francisco,ES,Sudeste,1,88.41,8.41,23.540549069106973,1262.47,4.68,0.37209302325581395,0.3023255813953488,0.46511627906976744
3201001,Boa Esperança,ES,Sudeste,1,86.03,6.03,28.19655691124854,1151.53,4.8075,0.23076923076923078,0.23076923076923078,0.8461538461538461
3201100,Bom Jesus Do Norte,ES,Sudeste,1,79.87,-0.13,23.22817631806396,1133.04,4.655,0.5555555555555556,0.2222222222222222,0.5555555555555556
3201159,Brejetuba,ES,Sudeste,1,81.85,1.85,18.2923028980991,1016.25,4.821111111111112,0.3157894736842105,0.2631578947368421,0.47368421052631576
3201209,Cachoeiro De Itapemirim,ES,Sudeste,1,74.83,-5.17,24.640860519425374,1516.3,5.0034426229508195,0.5245901639344263,0.19672131147540983,0.7295081967213115
3201308,Cariacica,ES,Sudeste,1,68.17,-11.83,28.16905049112528,1244.17,5.013298969072165,0.5163043478260869,0.20652173913043478,0.6304347826086957
3201407,Castelo,ES,Sudeste,1,83.91,3.91,21.01890419737264,1634.05,5.05625,0.48148148148148145,0.7037037037037037,0.7037037037037037
3201506,Colatina,ES,Sudeste,1,86.44,6.44,17.232674634165583,1603.31,5.0025641025641026,0.26548672566371684,0.48672566371681414,0.5132743362831859
3201605,Conceição Da Barra,ES,Sudeste,0,78.53,-1.47,30.978371415011186,1122.43,4.834666666666666,0.20588235294117646,0.20588235294117646,0.47058823529411764
3201704,Conceição Do Castelo,ES,Sudeste,1,86.81,6.81,24.394844388557058,1352.34,5.12,0.5384615384615384,0.3076923076923077,0.8461538461538461
3201803,Divino De São Lourenço,ES,Sudeste,1,90.32,10.32,23.26732673267327,1119.67,4.806666666666667,0.5,0.25,1.0
3201902,Domingos Martins,ES,Sudeste,1,85.66,5.66,16.06919921526663,1477.15,5.139545454545455,0.6078431372549019,0.11764705882352941,0.5686274509803921
3202009,Dores Do Rio Preto,ES,Sudeste,1,82.23,2.23,22.357174988753936,1182.1,4.934,0.125,0.125,0.875
3202108,Ecoporanga,ES,Sudeste,1,87.24,7.24,24.840850602736015,1062.01,4.734545454545454,0.3448275862068966,0.41379310344827586,0.5517241379310345
3202207,Fundão,ES,Sudeste,1,72.63,-7.37,24.77372262773723,1406.78,4.9775,0.1875,0.0625,0.4375
3202256,Governador Lindenberg,ES,Sudeste,0,81.79,1.79,25.313028764805413,1407.77,5.026,0.32,0.2,0.24
3202306,Guaçuí,ES,Sudeste,1,82.76,2.76,26.881918819188193,1302.02,4.792,0.4583333333333333,0.2916666666666667,0.5
3202405,Guarapari,ES,Sudeste,1,81.42,1.42,18.70879024011847,1656.5,5.034878048780488,0.6170212765957447,0.5851063829787234,0.6808510638297872
3202454,Ibatiba,ES,Sudeste,1,82.66,2.66,14.426346876678004,1074.38,4.984285714285714,0.5,0.2727272727272727,0.2727272727272727
3202504,Ibiraçu,ES,Sudeste,1,84.92,4.92,21.790409899458623,1466.2,4.996,0.25,0.3125,0.5
3202553,Ibitirama,ES,Sudeste,0,82.56,2.56,34.8756906077348,941.8,4.87,0.1875,0.1875,0.5625
3202603,Iconha,ES,Sudeste,1,87.7,7.7,21.762078765732845,1398.56,5.252,0.6,0.5,0.5
3202652,Irupi,ES,Sudeste,0,87.63,7.63,19.564089257913857,1269.82,4.8340000000000005,0.23076923076923078,0.0,0.15384615384615385
3202702,Itaguaçu,ES,Sudeste,1,85.0,5.0,27.455716586151368,1255.55,5.123333333333334,0.25,0.3125,0.75
3202801,Itapemirim,ES,Sudeste,0,76.86,-3.14,31.92704203013481,1072.13,5.044444444444444,0.2978723404255319,0.2127659574468085,0.2978723404255319
3202900,Itarana,ES,Sudeste,1,82.99,2.99,18.720748829953198,1524.8,5.13,0.21428571428571427,0.2857142857142857,0.5
3203007,Iúna,ES,Sudeste,0,78.19,-1.81,20.69838731174197,1187.08,5.0024999999999995,0.23333333333333334,0.2,0.16666666666666666
3203056,Jaguaré,ES,Sudeste,1,81.02,1.02,26.830904907975462,1288.05,4.786875,0.5135135135135135,0.5405405405405406,0.6486486486486487
3203106,Jerônimo Monteiro,ES,Sudeste,0,80.6,0.6,25.508921839658207,1357.18,4.77,0.1111111111111111,0.2222222222222222,0.3333333333333333
