CO_MUNICIPIO,SG_UF,REGIAO,PC_ALUNO_ALFABETIZADO_2025,PROBABILIDADE_RISCO_NAO_ATINGIR_META,ALERTA_F1_OTIMO,ALERTA_RECALL_80
3529609,SP,Sudeste,83.34,0.2368706948910013,False,False
2514552,PB,Nordeste,88.89,0.23673060202091956,False,False
4117107,PR,Sul,94.19,0.236524418369694,False,False
3140530,MG,Sudeste,61.67,0.23648889593985126,False,False
3122108,MG,Sudeste,59.29,0.2362232008169119,False,False
3120003,MG,Sudeste,61.1,0.23572090159453954,False,False
3542503,SP,Sudeste,87.38,0.2353405021962105,False,False
3201605,ES,Sudeste,78.53,0.235059147980996,False,False
2515203,PB,Nordeste,89.36,0.23495689322372362,False,False
4115002,PR,Sul,86.33,0.23464919861464087,False,False
3552551,SP,Sudeste,100.0,0.2346178913329103,False,False
2108009,MA,Nordeste,84.11,0.23448827768221317,False,False
4117602,PR,Sul,64.81,0.2344678393600833,False,False
3547106,SP,Sudeste,86.58,0.23446006452903642,False,False
2513356,PB,Nordeste,63.16,0.23444408855375395,False,False
3556701,SP,Sudeste,72.2,0.2343718633327426,False,False
3304557,RJ,Sudeste,67.98,0.23426483600885542,False,False
2203404,PI,Nordeste,84.73,0.2340314797076586,False,False
4103008,PR,Sul,93.99,0.23390151739556828,False,False
3306305,RJ,Sudeste,71.47,0.23369555262792224,False,False
3159100,MG,Sudeste,73.58,0.23368811835418002,False,False
3102704,MG,Sudeste,70.96,0.2335437527331596,False,False
3300803,RJ,Sudeste,63.71,0.2334558383703866,False,False
3134202,MG,Sudeste,68.46,0.23344860728565053,False,False
4116059,PR,Sul,90.74,0.23330164448324317,False,False
2608503,PE,Nordeste,74.64,0.23312198702893216,False,False
2910503,BA,Nordeste,40.37,0.23307003954407515,False,False
4114708,PR,Sul,87.95,0.23268571000250612,False,False
4105003,PR,Sul,86.39,0.2326526587970875,False,False
3168705,MG,Sudeste,65.18,0.23262185152609022,False,False
1500503,PA,Norte,45.64,0.2326207271802744,False,False
2401602,RN,Nordeste,32.74,0.2323220137531114,False,False
2606101,PE,Nordeste,75.64,0.23230251187966972,False,False
3116001,MG,Sudeste,36.3,0.23218282835875645,False,False
2210201,PI,Nordeste,94.44,0.23217899731230038,False,False
4115606,PR,Sul,81.4,0.23207693165280593,False,False
4115408,PR,Sul,91.34,0.23190971252503956,False,False
3204401,ES,Sudeste,79.81,0.23185214596022446,False,False
4123956,PR,Sul,85.91,0.2317342527665068,False,False
3534757,SP,Sudeste,89.86,0.2316803671650026,False,False
2407203,RN,Nordeste,43.0,0.23159632668904995,False,False
3544509,SP,Sudeste,84.68,0.2315264827371866,False,False
2517407,PB,Nordeste,93.75,0.23150125257570642,False,False
2615904,PE,Nordeste,81.05,0.23147483810213865,False,False
2513307,PB,Nordeste,62.2,0.2314063877947605,False,False
4109005,PR,Sul,96.85,0.23134484230053318,False,False
4116109,PR,Sul,88.02,0.2313164687635764,False,False
3532702,SP,Sudeste,93.7,0.23129111825054494,False,False
3103900,MG,Sudeste,84.27,0.23127912740640805,False,False
3109303,MG,Sudeste,63.78,0.23117609545419593,False,False
2313104,CE,Nordeste,83.75,0.23116998854323834,False,False
3150406,MG,Sudeste,86.52,0.23095019027778793,False,False
3202009,ES,Sudeste,82.23,0.23091417029143255,False,False
3117603,MG,Sudeste,80.88,0.2307591089773031,False,False
3109006,MG,Sudeste,77.86,0.23070655967479367,False,False
4114807,PR,Sul,85.42,0.23040360704957394,False,False
4108551,PR,Sul,88.74,0.23028989879447892,False,False
2928000,BA,Nordeste,36.99,0.23003509049509446,False,False
4128633,PR,Sul,86.47,0.22992002428750136,False,False
2928802,BA,Nordeste,44.37,0.22988833582012125,False,False
3204500,ES,Sudeste,85.4,0.22975578054374254,False,False
1507904,PA,Norte,70.8,0.22971514718379174,False,False
3555109,SP,Sudeste,98.24,0.22968239838312543,False,False
2209401,PI,Nordeste,67.99,0.22962417227856255,False,False
4211850,SC,Sul,80.77,0.22956163092300022,False,False
3520707,SP,Sudeste,76.67,0.22937825292382613,False,False
4127502,PR,Sul,84.41,0.22936778944443798,False,False
3505005,SP,Sudeste,83.72,0.22908345221570026,False,False
2601003,PE,Nordeste,70.12,0.22904072020625652,False,False
3106705,MG,Sudeste,64.48,0.2290341831960446,False,False
4205506,SC,Sul,79.6,0.22896742954735974,False,False
3507753,SP,Sudeste,92.16,0.22876875574896738,False,False
4123824,PR,Sul,88.15,0.22876772484050453,False,False
2211407,PI,Nordeste,92.31,0.22860454220466078,False,False
2611408,PE,Nordeste,81.94,0.22858476637308708,False,False
3549607,SP,Sudeste,58.41,0.2285201352326733,False,False
3527504,SP,Sudeste,87.5,0.22850794785911802,False,False
3142403,MG,Sudeste,88.97,0.22816377889881773,False,False
4126652,PR,Sul,83.23,0.2281527487037792,False,False
3139706,MG,Sudeste,80.81,0.22808656880520853,False,False
4120408,PR,Sul,92.65,0.2280784052509934,False,False
4116901,PR,Sul,90.21,0.22755002328564194,False,False
4111100,PR,Sul,95.11,0.22743249339215732,False,False
3127388,MG,Sudeste,69.22,0.2274215936063092,False,False
4100459,PR,Sul,86.67,0.22740441508818435,False,False
2205953,PI,Nordeste,86.34,0.22732297126775827,False,False
2103901,MA,Nordeste,94.03,0.22705800499661657,False,False
2103125,MA,Nordeste,95.05,0.22704162604860262,False,False
2611002,PE,Nordeste,61.03,0.2268673915456805,False,False
3546702,SP,Sudeste,83.2,0.2268402901472532,False,False
1303569,AM,Norte,49.55,0.2267523647443509,False,False
3533205,SP,Sudeste,66.22,0.22663067661370548,False,False
4103206,PR,Sul,64.4,0.22652012442587435,False,False
3157401,MG,Sudeste,56.25,0.2258864125247633,False,False
3507209,SP,Sudeste,75.0,0.22585626372816292,False,False
3137205,MG,Sudeste,81.01,0.22580326310709373,False,False
4101309,PR,Sul,91.17,0.22558959866172085,False,False
2807501,SE,Nordeste,57.77,0.22540956496046144,False,False
4119103,PR,Sul,87.09,0.22540098991235605,False,False
3103603,MG,Sudeste,46.88,0.2252483012753768,False,False
3524600,SP,Sudeste,77.43,0.22521675847404302,False,False
5206503,GO,Centro-Oeste,63.17,0.22494930965266544,False,False
3164605,MG,Sudeste,82.62,0.22466499071041535,False,False
3134103,MG,Sudeste,53.42,0.22463288219866173,False,False
2702207,AL,Nordeste,46.55,0.22440753176597208,False,False
3534500,SP,Sudeste,92.0,0.22429919512637164,False,False
4108452,PR,Sul,88.04,0.224286559962003,False,False
2414100,RN,Nordeste,58.05,0.22421811057472216,False,False
3127800,MG,Sudeste,83.02,0.2242131144574237,False,False
4110409,PR,Sul,97.78,0.22418899725486965,False,False
2806305,SE,Nordeste,41.86,0.22395125019084725,False,False
3170107,MG,Sudeste,60.79,0.22381755901803604,False,False
3501905,SP,Sudeste,72.37,0.22370788208844108,False,False
2103158,MA,Nordeste,89.96,0.22368988045563212,False,False
3137601,MG,Sudeste,66.14,0.22362265208657053,False,False
3141207,MG,Sudeste,87.82,0.22347034206270028,False,False
3135100,MG,Sudeste,63.91,0.22341167443280802,False,False
4126603,PR,Sul,88.39,0.22331293220801507,False,False
4202099,SC,Sul,72.31,0.22327945329602172,False,False
2205904,PI,Nordeste,91.1,0.22309408231977637,False,False
3532306,SP,Sudeste,62.04,0.2230876278934664,False,False
3161700,MG,Sudeste,89.67,0.22306802421145108,False,False
3526001,SP,Sudeste,89.82,0.2228406386364144,False,False
2613909,PE,Nordeste,81.03,0.22283498673137386,False,False
2201770,PI,Nordeste,67.35,0.22273630652473553,False,False
2510709,PB,Nordeste,87.87,0.22272027275479772,False,False
2914307,BA,Nordeste,42.72,0.2226740188935507,False,False
3113206,MG,Sudeste,82.02,0.22246304943313003,False,False
4108908,PR,Sul,84.72,0.22246081429711845,False,False
2500734,PB,Nordeste,100.0,0.2222494298619859,False,False
3551207,SP,Sudeste,89.24,0.2222465509128392,False,False
3124906,MG,Sudeste,67.87,0.22221143452352257,False,False
2602407,PE,Nordeste,73.85,0.22221026135844898,False,False
4125357,PR,Sul,83.23,0.22219517575884903,False,False
3143708,MG,Sudeste,71.24,0.2219088362222564,False,False
4120358,PR,Sul,96.25,0.2217642407982421,False,False
2209450,PI,Nordeste,100.0,0.22175757267997775,False,False
2921708,BA,Nordeste,47.03,0.22162804305745018,False,False
3543253,SP,Sudeste,83.0,0.2216249478165994,False,False
3532843,SP,Sudeste,100.0,0.22152758810532494,False,False
3119005,MG,Sudeste,62.09,0.22131138430431146,False,False
3167806,MG,Sudeste,80.9,0.22127170322277437,False,False
5101837,MT,Centro-Oeste,86.98,0.2212652253206348,False,False
4102901,PR,Sul,86.8,0.22114880314732394,False,False
4112702,PR,Sul,81.77,0.22107488960484778,False,False
2608909,PE,Nordeste,76.69,0.22098088908610866,False,False
4119400,PR,Sul,81.51,0.2208887559960812,False,False
2604502,PE,Nordeste,63.18,0.22085066937084705,False,False
4110607,PR,Sul,69.79,0.22061653522463284,False,False
4107736,PR,Sul,93.25,0.22057005530901777,False,False
3112059,MG,Sudeste,61.4,0.22039118901514718,False,False
3545100,SP,Sudeste,71.54,0.2203423676967852,False,False
4118600,PR,Sul,90.02,0.22026542745347857,False,False
4114500,PR,Sul,89.25,0.22021064730220435,False,False
3538105,SP,Sudeste,69.18,0.22018051128386393,False,False
3533106,SP,Sudeste,90.48,0.21993230657218607,False,False
3550209,SP,Sudeste,73.94,0.21989096891793622,False,False
1506187,PA,Norte,68.03,0.21970198590322412,False,False
3131307,MG,Sudeste,68.15,0.21969959371995085,False,False
3548203,SP,Sudeste,62.03,0.2196873170467963,False,False
2205276,PI,Nordeste,78.45,0.2195591891494039,False,False
3543006,SP,Sudeste,80.17,0.21932025348777553,False,False
3202454,ES,Sudeste,82.66,0.21920383804677177,False,False
5107297,MT,Centro-Oeste,85.71,0.21918168678707597,False,False
3534005,SP,Sudeste,73.29,0.21899373125820232,False,False
3551108,SP,Sudeste,59.34,0.21882277660080612,False,False
3536257,SP,Sudeste,87.47,0.21864753692087754,False,False
2206308,PI,Nordeste,58.33,0.21858813315444214,False,False
2107605,MA,Nordeste,58.35,0.2185470003305985,False,False
2101731,MA,Nordeste,75.16,0.21851288124124976,False,False
2210953,PI,Nordeste,73.17,0.21850685249001045,False,False
4127205,PR,Sul,94.74,0.21847470912449082,False,False
2102200,MA,Nordeste,84.84,0.21846205148170791,False,False
4123907,PR,Sul,95.61,0.2184172326145787,False,False
2210904,PI,Nordeste,74.76,0.21840293376437425,False,False
3143104,MG,Sudeste,63.88,0.21838061163934075,False,False
4127403,PR,Sul,83.07,0.2182752942769151,False,False
3146602,MG,Sudeste,66.67,0.21811358531139285,False,False
3509809,SP,Sudeste,60.39,0.21804120026110965,False,False
5204607,GO,Centro-Oeste,87.23,0.2179445032661689,False,False
4112405,PR,Sul,98.98,0.21786329910222682,False,False
4120101,PR,Sul,91.17,0.21782145857685706,False,False
2102408,MA,Nordeste,74.58,0.2177479226894992,False,False
1503457,PA,Norte,55.48,0.21739919640429392,False,False
3515509,SP,Sudeste,76.79,0.21732817605493332,False,False
4124020,PR,Sul,84.13,0.21725188138953735,False,False
2209302,PI,Nordeste,88.07,0.2172294330680115,False,False
2504850,PB,Nordeste,91.67,0.21707612980896016,False,False
3134707,MG,Sudeste,25.78,0.21706852240643926,False,False
4102703,PR,Sul,96.77,0.2168474506960066,False,False
3514924,SP,Sudeste,88.79,0.21682269519115327,False,False
3128808,MG,Sudeste,74.12,0.21654357996772083,False,False
1505502,PA,Norte,68.68,0.21652591299356672,False,False
4119657,PR,Sul,91.11,0.2165210891126696,False,False
4119707,PR,Sul,85.92,0.2164182209387687,False,False
4108957,PR,Sul,86.02,0.2163830395469904,False,False
3553302,SP,Sudeste,70.72,0.21632502057404765,False,False
2606309,PE,Nordeste,62.65,0.21631457632952897,False,False
3163409,MG,Sudeste,67.0,0.21621451532838917,False,False
3515202,SP,Sudeste,82.91,0.21604278841858915,False,False
2307650,CE,Nordeste,83.93,0.21599546632787864,False,False
3504008,SP,Sudeste,67.89,0.21593806391402628,False,False
2616100,PE,Nordeste,63.8,0.21573258240650456,False,False
3129806,MG,Sudeste,64.45,0.21568102614426585,False,False
2106631,MA,Nordeste,76.21,0.21567705686958832,False,False
2311504,CE,Nordeste,83.94,0.21560699162402686,False,False
2407609,RN,Nordeste,33.84,0.21537119289248813,False,False
1704600,TO,Norte,60.87,0.2152219673486499,False,False
4117909,PR,Sul,86.46,0.21519998980084945,False,False
3134608,MG,Sudeste,80.64,0.21518492406484763,False,False
4101002,PR,Sul,83.04,0.2151105352384749,False,False
2104057,MA,Nordeste,64.51,0.21501165810944584,False,False
3144409,MG,Sudeste,69.33,0.21471490936628995,False,False
1600204,AP,Norte,49.78,0.2146049790644939,False,False
3554508,SP,Sudeste,71.49,0.21438687973061932,False,False
3106804,MG,Sudeste,81.33,0.2143495374413466,False,False
3546207,SP,Sudeste,88.16,0.21425848280083792,False,False
4108601,PR,Sul,79.8,0.21419333997123105,False,False
3532801,SP,Sudeste,78.64,0.21415038414622126,False,False
3518909,SP,Sudeste,95.31,0.21410486710527554,False,False
2902252,BA,Nordeste,30.7,0.21394731012885296,False,False
3555307,SP,Sudeste,64.71,0.21382208589232912,False,False
2516409,PB,Nordeste,65.46,0.2137486597153288,False,False
3101409,MG,Sudeste,77.98,0.2137437257290918,False,False
2510600,PB,Nordeste,100.0,0.21369027403822244,False,False
4106308,PR,Sul,90.89,0.2136889107164243,False,False
2803906,SE,Nordeste,48.47,0.2131895070830496,False,False
4125704,PR,Sul,83.09,0.21317234449202652,False,False
3164308,MG,Sudeste,80.33,0.21310297700971068,False,False
3553005,SP,Sudeste,82.78,0.21298016887359797,False,False
2403103,RN,Nordeste,54.51,0.2126326967457368,False,False
4120705,PR,Sul,95.15,0.21258030808593992,False,False
2603702,PE,Nordeste,60.49,0.2125560271489858,False,False
4104907,PR,Sul,85.09,0.21250055016795924,False,False
3106655,MG,Sudeste,80.49,0.21225978208489601,False,False
4110805,PR,Sul,85.78,0.21224923320067848,False,False
2509339,PB,Nordeste,94.53,0.2121709173112491,False,False
3515608,SP,Sudeste,98.0,0.2119198390603936,False,False
4107108,PR,Sul,87.02,0.21150386654875328,False,False
2409407,RN,Nordeste,53.63,0.21139023236463253,False,False
4103040,PR,Sul,85.81,0.21135879385584366,False,False
4100301,PR,Sul,90.22,0.21121893908645256,False,False
4124608,PR,Sul,93.11,0.211088420306647,False,False
3538303,SP,Sudeste,82.94,0.2109774565412508,False,False
1100288,RO,Norte,87.17,0.2107972607448943,False,False
2610202,PE,Nordeste,92.79,0.21074439712520127,False,False
3535903,SP,Sudeste,75.08,0.21063362365895982,False,False
5102603,MT,Centro-Oeste,53.03,0.2105853158063109,False,False
4109906,PR,Sul,81.53,0.21025620773279124,False,False
3118601,MG,Sudeste,67.34,0.21022518069298984,False,False
2102556,MA,Nordeste,81.42,0.2101727789578906,False,False
2307403,CE,Nordeste,83.97,0.21015643424764335,False,False
3122470,MG,Sudeste,69.72,0.2100949165000828,False,False
4125902,PR,Sul,90.11,0.21000673853325605,False,False
4113502,PR,Sul,89.2,0.2099814727944037,False,False
3515905,SP,Sudeste,92.78,0.20970684381806848,False,False
2202554,PI,Nordeste,68.91,0.2096643873870391,False,False
4111704,PR,Sul,91.43,0.20958167164444122,False,False
3107802,MG,Sudeste,55.48,0.20953003371783735,False,False
1505486,PA,Norte,54.82,0.20904317265015068,False,False
3160108,MG,Sudeste,63.51,0.2089012660438354,False,False
4117206,PR,Sul,100.0,0.2088357599554796,False,False
4110300,PR,Sul,92.74,0.2088054700351489,False,False
3148400,MG,Sudeste,85.82,0.20860463775526164,False,False
1505031,PA,Norte,67.35,0.20852634690764413,False,False
4108320,PR,Sul,80.06,0.20840799093469548,False,False
4112108,PR,Sul,91.0,0.20775802044711678,False,False
4215687,SC,Sul,79.41,0.20744519876393908,False,False
2513505,PB,Nordeste,96.96,0.20729704272216587,False,False
3130606,MG,Sudeste,88.02,0.20725923358392664,False,False
3128501,MG,Sudeste,90.21,0.20722258348269437,False,False
5103908,MT,Centro-Oeste,93.33,0.2071840756105145,False,False
3102506,MG,Sudeste,75.32,0.20715853181427116,False,False
3124104,MG,Sudeste,65.74,0.2068346319123289,False,False
3524808,SP,Sudeste,77.95,0.20678799436599257,False,False
4120333,PR,Sul,89.26,0.2067203447594188,False,False
1504406,PA,Norte,47.22,0.20671215198446855,False,False
3165560,MG,Sudeste,90.0,0.20648818174038178,False,False
1721208,TO,Norte,48.57,0.20635410723972175,False,False
4114005,PR,Sul,91.69,0.2063387096380923,False,False
2615706,PE,Nordeste,86.94,0.20629999897784765,False,False
4103305,PR,Sul,91.67,0.2062882509616813,False,False
2401859,RN,Nordeste,48.81,0.20628525116136562,False,False
2613800,PE,Nordeste,59.41,0.20625842355160684,False,False
4109104,PR,Sul,90.63,0.20608053131946344,False,False
3529658,SP,Sudeste,53.57,0.20579297053816098,False,False
2112407,MA,Nordeste,88.92,0.20570862819275196,False,False
2210631,PI,Nordeste,96.83,0.20568209739923804,False,False
4102752,PR,Sul,93.12,0.20546027564625005,False,False
3108107,MG,Sudeste,59.63,0.2054162251193319,False,False
2110039,MA,Nordeste,96.42,0.20540879597778028,False,False
4122172,PR,Sul,85.3,0.20538355460813892,False,False
4122800,PR,Sul,96.47,0.20530721785400846,False,False
4114401,PR,Sul,80.14,0.20516757752751336,False,False
5220009,GO,Centro-Oeste,81.09,0.2051430160609693,False,False
5106802,MT,Centro-Oeste,83.72,0.2050582407770918,False,False
3200805,ES,Sudeste,74.5,0.20470867630365353,False,False
4124707,PR,Sul,87.65,0.2045909350231883,False,False
4122305,PR,Sul,89.84,0.20458886973164397,False,False
4101606,PR,Sul,82.84,0.20445510549885276,False,False
3141702,MG,Sudeste,67.45,0.2043981517725405,False,False
3145901,MG,Sudeste,76.12,0.20415800117103156,False,False
4113908,PR,Sul,91.8,0.20414123215636512,False,False
3155702,MG,Sudeste,85.63,0.2039900989554786,False,False
2202604,PI,Nordeste,85.08,0.2039341901297762,False,False
4124103,PR,Sul,69.84,0.20382380189469473,False,False
2104651,MA,Nordeste,88.84,0.20357828444227807,False,False
3200607,ES,Sudeste,74.47,0.20354901708085243,False,False
3153004,MG,Sudeste,93.9,0.203287211436898,False,False
1301704,AM,Norte,62.62,0.20328088981690334,False,False
2101400,MA,Nordeste,53.24,0.20322686221201022,False,False
1713957,TO,Norte,34.1,0.20320103201600773,False,False
3158102,MG,Sudeste,65.38,0.20311336828403734,False,False
2607109,PE,Nordeste,84.62,0.20288540067026123,False,False
2401453,RN,Nordeste,48.1,0.20277255936793254,False,False
3112406,MG,Sudeste,69.82,0.20276137957076423,False,False
2202026,PI,Nordeste,100.0,0.2026565299206598,False,False
3127370,MG,Sudeste,82.13,0.20256397144382263,False,False
4127007,PR,Sul,96.0,0.20249312533285782,False,False
2207850,PI,Nordeste,81.28,0.20244250132072686,False,False
2509156,PB,Nordeste,94.51,0.20241421337562016,False,False
3141405,MG,Sudeste,81.16,0.20233069648314142,False,False
2104800,MA,Nordeste,54.15,0.20224378580646712,False,False
4128104,PR,Sul,78.85,0.20223878198981515,False,False
2108058,MA,Nordeste,82.7,0.20219972042065187,False,False
3536604,SP,Sudeste,75.08,0.20198603691911485,False,False
2505006,PB,Nordeste,83.65,0.20186678407867148,False,False
3518008,SP,Sudeste,100.0,0.2017209473511789,False,False
2503753,PB,Nordeste,96.43,0.2016824409025052,False,False
4104402,PR,Sul,91.06,0.2015904394117304,False,False
2200806,PI,Nordeste,100.0,0.20140821739087447,False,False
3105905,MG,Sudeste,85.73,0.20126608283876907,False,False
3131158,MG,Sudeste,73.03,0.20122361529091692,False,False
2408300,RN,Nordeste,47.68,0.2011043627330414,False,False
3537701,SP,Sudeste,96.52,0.20098908105301302,False,False
3302106,RJ,Sudeste,73.81,0.20097582792423588,False,False
2203420,PI,Nordeste,94.64,0.2008612436621663,False,False
4117453,PR,Sul,90.79,0.20076629085908487,False,False
1200179,AC,Norte,44.66,0.20074620144067531,False,False
4107751,PR,Sul,90.51,0.20070523194469292,False,False
2611705,PE,Nordeste,71.53,0.20066454255659608,False,False
1506500,PA,Norte,55.05,0.20064513304410808,False,False
2210607,PI,Nordeste,72.96,0.200609584831446,False,False
3200409,ES,Sudeste,87.28,0.2005508687118322,False,False
3169802,MG,Sudeste,73.96,0.20031089418552686,False,False
2111029,MA,Nordeste,77.08,0.20028517851593577,False,False
3156403,MG,Sudeste,87.26,0.20024315037444512,False,False
3516705,SP,Sudeste,77.64,0.2002166910983656,False,False
2411205,RN,Nordeste,39.87,0.2002156283795821,False,False
3122801,MG,Sudeste,100.0,0.20010874835261538,False,False
3154507,MG,Sudeste,79.14,0.2000485701113902,False,False
3135803,MG,Sudeste,61.75,0.1998899876491611,False,False
3508900,SP,Sudeste,80.01,0.199758758895209,False,False
3201001,ES,Sudeste,86.03,0.1997323458201841,False,False
3103009,MG,Sudeste,80.0,0.19972157671683285,False,False
2108108,MA,Nordeste,94.51,0.1997099925071944,False,False
2611101,PE,Nordeste,72.81,0.19969274692553624,False,False
3545506,SP,Sudeste,89.89,0.19965877122328413,False,False
4101853,PR,Sul,100.0,0.19963670257855695,False,False
3501806,SP,Sudeste,90.0,0.19955505913514068,False,False
2404853,RN,Nordeste,66.41,0.19951550533927281,False,False
3201308,ES,Sudeste,68.17,0.1995091939631436,False,False
4118204,PR,Sul,72.94,0.1992257316741755,False,False
3159704,MG,Sudeste,85.0,0.19911434118111873,False,False
3148806,MG,Sudeste,88.94,0.19906228892848127,False,False
2610103,PE,Nordeste,70.48,0.19900848832370477,False,False
3555604,SP,Sudeste,77.64,0.19896866555663334,False,False
2203859,PI,Nordeste,100.0,0.19893473310829535,False,False
2807105,SE,Nordeste,48.4,0.19872181320763724,False,False
3120904,MG,Sudeste,74.51,0.19869099228012466,False,False
3124609,MG,Sudeste,93.79,0.19861878909477962,False,False
2112704,MA,Nordeste,96.36,0.19838979858096883,False,False
3503000,SP,Sudeste,78.16,0.1983804705631266,False,False
5221809,GO,Centro-Oeste,80.38,0.1983456139509195,False,False
3522802,SP,Sudeste,74.71,0.19822636987009215,False,False
2100907,MA,Nordeste,88.33,0.19819434263408225,False,False
2208700,PI,Nordeste,92.09,0.1981720250183763,False,False
4126405,PR,Sul,97.66,0.19789256002322744,False,False
3141801,MG,Sudeste,82.11,0.19778263692743947,False,False
3101631,MG,Sudeste,85.44,0.1976841211493335,False,False
2601052,PE,Nordeste,57.64,0.19766929603750039,False,False
2601300,PE,Nordeste,93.86,0.1976567266645699,False,False
4102604,PR,Sul,86.61,0.19729678673665463,False,False
4112504,PR,Sul,82.31,0.1972292050699183,False,False
3116407,MG,Sudeste,97.95,0.19717944295067344,False,False
2933257,BA,Nordeste,72.2,0.19712974146654352,False,False
2102804,MA,Nordeste,59.28,0.19709941942806541,False,False
2604908,PE,Nordeste,85.7,0.19705562211887956,False,False
2102606,MA,Nordeste,90.16,0.19672917568184345,False,False
2700904,AL,Nordeste,100.0,0.19664624255400467,False,False
3300936,RJ,Sudeste,67.43,0.1966010318601161,False,False
1502400,PA,Norte,43.11,0.19654975556018994,False,False
3202553,ES,Sudeste,82.56,0.1964735844891187,False,False
2204600,PI,Nordeste,93.33,0.19639778312720188,False,False
3302700,RJ,Sudeste,67.76,0.1962595730602728,False,False
3111101,MG,Sudeste,65.9,0.19622132096645653,False,False
2600302,PE,Nordeste,77.42,0.1961399806126291,False,False
2204006,PI,Nordeste,100.0,0.19600861466310526,False,False
2205003,PI,Nordeste,88.74,0.19598390516513398,False,False
2706505,AL,Nordeste,55.07,0.19586197516165735,False,False
1508001,PA,Norte,61.34,0.19582922669323863,False,False
2800209,SE,Nordeste,37.51,0.19571251432133147,False,False
4112306,PR,Sul,98.28,0.1956516820048016,False,False
4119608,PR,Sul,80.45,0.1955557580836547,False,False
4113452,PR,Sul,91.57,0.19550997078586657,False,False
2604007,PE,Nordeste,72.65,0.1954967785075555,False,False
2100154,MA,Nordeste,77.15,0.19548082497148406,False,False
4118303,PR,Sul,96.88,0.19547327185389812,False,False
2204808,PI,Nordeste,100.0,0.19544452030569812,False,False
4115101,PR,Sul,70.41,0.19540547661075883,False,False
2208007,PI,Nordeste,62.61,0.19536494789398914,False,False
3151701,MG,Sudeste,69.53,0.1953422641804572,False,False
5107701,MT,Centro-Oeste,64.17,0.1953094165268409,False,False
1302306,AM,Norte,54.12,0.19524964660190822,False,False
3304110,RJ,Sudeste,81.06,0.19522469172784365,False,False
3171204,MG,Sudeste,69.8,0.19516561919472258,False,False
3203601,ES,Sudeste,86.5,0.19498910813855286,False,False
2300754,CE,Nordeste,86.94,0.194962227503476,False,False
2924504,BA,Nordeste,75.72,0.194941917893356,False,False
2804508,SE,Nordeste,45.95,0.1949344122878893,False,False
4103800,PR,Sul,89.25,0.19470662890145776,False,False
3503703,SP,Sudeste,89.0,0.19467868132915084,False,False
3103207,MG,Sudeste,90.55,0.194631680065488,False,False
3138906,MG,Sudeste,75.27,0.1945939085530127,False,False
2511103,PB,Nordeste,93.08,0.1941577606624921,False,False
3110806,MG,Sudeste,45.99,0.19394165241435707,False,False
3126802,MG,Sudeste,68.21,0.1939187626461966,False,False
2205532,PI,Nordeste,98.31,0.19387967056064204,False,False
3546256,SP,Sudeste,95.83,0.19384118299804926,False,False
2109908,MA,Nordeste,58.71,0.1938144312738675,False,False
3106309,MG,Sudeste,72.38,0.19379981056896078,False,False
5222203,GO,Centro-Oeste,86.22,0.19376304687929963,False,False
3510708,SP,Sudeste,84.71,0.19368706996618376,False,False
3509106,SP,Sudeste,90.48,0.1935091355514878,False,False
3105509,MG,Sudeste,74.47,0.19347072374122234,False,False
2908705,BA,Nordeste,81.33,0.1933886745163138,False,False
2100832,MA,Nordeste,48.95,0.1932438501504194,False,False
3160702,MG,Sudeste,70.71,0.19314746562033272,False,False
3529807,SP,Sudeste,71.04,0.19309755399958706,False,False
3147402,MG,Sudeste,65.99,0.1930620821688267,False,False
5219308,GO,Centro-Oeste,75.81,0.19297534899309104,False,False
3124500,MG,Sudeste,85.37,0.19294449036620298,False,False
2102036,MA,Nordeste,80.43,0.1927594961377334,False,False
4115804,PR,Sul,90.37,0.19272762999944112,False,False
2404705,RN,Nordeste,32.47,0.19235718801402293,False,False
1501808,PA,Norte,59.78,0.19226635252687022,False,False
3521606,SP,Sudeste,97.29,0.1922407072993489,False,False
3201902,ES,Sudeste,85.66,0.19216800369753365,False,False
3148004,MG,Sudeste,67.07,0.19213093322413485,False,False
4118105,PR,Sul,85.89,0.1920305066119329,False,False
2108207,MA,Nordeste,85.22,0.1919852490735156,False,False
3136108,MG,Sudeste,92.0,0.191901116669375,False,False
5005608,MS,Centro-Oeste,42.69,0.19179642389427415,False,False
1501725,PA,Norte,85.67,0.19167610254695164,False,False
2913804,BA,Nordeste,49.37,0.19161121308910697,False,False
4125209,PR,Sul,98.18,0.19152400704014208,False,False
5206909,GO,Centro-Oeste,80.77,0.1915170434009872,False,False
2604106,PE,Nordeste,65.08,0.191221615949407,False,False
3153608,MG,Sudeste,67.15,0.19121741401450967,False,False
4127106,PR,Sul,75.63,0.19104865246302974,False,False
3204104,ES,Sudeste,81.65,0.19097732844919857,False,False
3548054,SP,Sudeste,72.53,0.19087966910917964,False,False
2504405,PB,Nordeste,93.35,0.19082643728721163,False,False
4105706,PR,Sul,78.69,0.1907935382118986,False,False
4100905,PR,Sul,93.09,0.19079351151693125,False,False
2210300,PI,Nordeste,88.85,0.19074637836823988,False,False
2109809,MA,Nordeste,69.72,0.19068645571218565,False,False
2403707,RN,Nordeste,65.5,0.19062713333352954,False,False
1702158,TO,Norte,52.23,0.1904818315089228,False,False
3530201,SP,Sudeste,92.58,0.19046921244550089,False,False
